"category", "problem", "population", "xover_method", "xover_rate", "mut_rate", "mut_method", "mut_param", "sel_method", "sel_param", "fitness"
"industrial", "wb2.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "29556"
"industrial", "wb2.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "29569"
"industrial", "wb2.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "29445"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181308"
"industrial", "wb2.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "29671"
"industrial", "wb2.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "29497"
"industrial", "wb2.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "29484"
"industrial", "wb2.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "29532"
"industrial", "wb2.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "29475"
"industrial", "wb2.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "29400"
"industrial", "wb2.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "29542"
"industrial", "wb2.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "29468"
"industrial", "wb2.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "29563"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181429"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181480"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181588"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181389"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181659"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181545"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181656"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181679"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181476"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181448"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181483"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181708"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181695"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181128"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181677"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181581"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181343"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181519"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "180943"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181423"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181524"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181530"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181677"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181221"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181661"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181476"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181534"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181849"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "180866"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181802"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181591"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181419"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181706"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181248"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181708"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181143"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181288"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181289"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181766"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181595"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181072"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181809"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181652"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181165"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181844"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181344"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181344"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181587"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181336"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181506"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181466"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181648"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181205"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128450"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128431"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181615"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181858"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128260"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128678"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181269"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181418"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128587"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128514"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128373"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128449"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "181793"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128318"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128394"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128308"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128374"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128486"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128628"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128408"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128535"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128369"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128627"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128473"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128397"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168384"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128504"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128377"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168270"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128649"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128340"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168316"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128414"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128517"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128905"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168792"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128381"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168468"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128341"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168581"
"industrial", "wb-debug.dimacs.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "128435"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168211"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168442"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168359"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168620"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168265"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168760"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168342"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168188"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168249"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168355"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168848"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168219"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168130"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168297"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168538"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168632"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168421"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "163913"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168560"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168635"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "163908"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168544"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "163573"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168639"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "164106"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168040"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168502"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "164348"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "168699"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "164156"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "164452"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "164138"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "164157"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "163907"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "163927"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "164220"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "164256"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "163941"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "164059"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "163579"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "163921"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "164450"
"random", "s3v70c800-10.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "39"
"random", "s3v70c800-10.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "33"
"random", "s3v70c800-10.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "34"
"random", "s3v70c800-10.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "39"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "164171"
"random", "s3v70c800-10.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "33"
"random", "s3v70c800-10.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "37"
"random", "s3v70c800-10.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "36"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "163812"
"random", "s3v70c800-10.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "36"
"random", "s3v70c800-10.cnf", "50", "1pt xover", "0.8", "1", "bitflip", "0.01", "tournament", "2", "37"
