"category","problem","MH","avg_fit","Opt"
"random","min1s2v160c800_0.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",467.26666666666665,"452"
"random","min1s2v160c800_0.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",510.53333333333336,"452"
"random","min1s2v160c800_0.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",523.4666666666667,"452"
"random","min1s2v160c800_0.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",543.8666666666667,"452"
"random","min1s2v160c800_0.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",526.9333333333333,"452"
"random","min1s2v160c800_0.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",548.4666666666667,"452"
"random","min1s2v160c800_1.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",551.1818181818181,"463"
"random","min1s2v160c800_1.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",565.7272727272727,"463"
"random","min1s2v160c800_1.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",493.6363636363636,"463"
"random","min1s2v160c800_1.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",472.6363636363636,"463"
"random","min1s2v160c800_1.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",516,"463"
"random","min1s2v160c800_1.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",559,"463"
"random","min1s2v160c800_1.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",470.2,"463"
"random","min1s2v160c800_1.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",514.9333333333333,"463"
"random","min1s2v160c800_1.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",478.8666666666667,"463"
"random","min1s2v160c800_1.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",514.1333333333333,"463"
"random","min1s2v160c800_1.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",527.6,"463"
"random","min1s2v160c800_1.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",547.4,"463"
"random","min1s2v160c800_1.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",531.5333333333333,"463"
"random","min1s2v160c800_1.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",548.9333333333333,"463"
"random","min1s2v160c800_10.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",549.5,"457"
"random","min1s2v160c800_10.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",565.4285714285714,"457"
"random","min1s2v160c800_10.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",485.07142857142856,"457"
"random","min1s2v160c800_10.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",462.7142857142857,"457"
"random","min1s2v160c800_10.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",509.92857142857144,"457"
"random","min1s2v160c800_10.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",555.5714285714286,"457"
"random","min1s2v160c800_10.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",463.06666666666666,"457"
"random","min1s2v160c800_10.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",512.6666666666666,"457"
"random","min1s2v160c800_10.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",467.6666666666667,"457"
"random","min1s2v160c800_10.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",515.0666666666667,"457"
"random","min1s2v160c800_10.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",525.0666666666667,"457"
"random","min1s2v160c800_10.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",546.8,"457"
"random","min1s2v160c800_10.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",528.9333333333333,"457"
"random","min1s2v160c800_10.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",549.1333333333333,"457"
"random","min1s2v160c800_11.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",548.8571428571429,"462"
"random","min1s2v160c800_11.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",564.0714285714286,"462"
"random","min1s2v160c800_11.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",489.2142857142857,"462"
"random","min1s2v160c800_11.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",469.2857142857143,"462"
"random","min1s2v160c800_11.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",508.7857142857143,"462"
"random","min1s2v160c800_11.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",556.1428571428571,"462"
"random","min1s2v160c800_11.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",469.6,"462"
"random","min1s2v160c800_11.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",518.4,"462"
"random","min1s2v160c800_11.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",474.06666666666666,"462"
"random","min1s2v160c800_11.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",512.6,"462"
"random","min1s2v160c800_11.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",527.8,"462"
"random","min1s2v160c800_11.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",543.0666666666667,"462"
"random","min1s2v160c800_11.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",529.9333333333333,"462"
"random","min1s2v160c800_11.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",548.6666666666666,"462"
"random","min1s2v160c800_12.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",553.3571428571429,"462"
"random","min1s2v160c800_12.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",564.0714285714286,"462"
"random","min1s2v160c800_12.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",492.2142857142857,"462"
"random","min1s2v160c800_12.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",472.2857142857143,"462"
"random","min1s2v160c800_12.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",513.3571428571429,"462"
"random","min1s2v160c800_12.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",557.0714285714286,"462"
"random","min1s2v160c800_12.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",472.3333333333333,"462"
"random","min1s2v160c800_12.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",520.2666666666667,"462"
"random","min1s2v160c800_12.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",476.73333333333335,"462"
"random","min1s2v160c800_12.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",514.9333333333333,"462"
"random","min1s2v160c800_12.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",530.2666666666667,"462"
"random","min1s2v160c800_12.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",547.5333333333333,"462"
"random","min1s2v160c800_12.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",531.7333333333333,"462"
"random","min1s2v160c800_12.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",550,"462"
"random","min1s2v160c800_13.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",553.25,"467"
"random","min1s2v160c800_13.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",567.5,"467"
"random","min1s2v160c800_13.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",496.84615384615387,"467"
"random","min1s2v160c800_13.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",476.3333333333333,"467"
"random","min1s2v160c800_13.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",514.5,"467"
"random","min1s2v160c800_13.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",558.6666666666666,"467"
"random","min1s2v160c800_13.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",476,"467"
"random","min1s2v160c800_13.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",518.6666666666666,"467"
"random","min1s2v160c800_13.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",485.46666666666664,"467"
"random","min1s2v160c800_13.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",518.9333333333333,"467"
"random","min1s2v160c800_13.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",531.6666666666666,"467"
"random","min1s2v160c800_13.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",549.4,"467"
"random","min1s2v160c800_13.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",532.7333333333333,"467"
"random","min1s2v160c800_13.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",551.2666666666667,"467"
"random","min1s2v160c800_14.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",551.1818181818181,"464"
"random","min1s2v160c800_14.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",564.0909090909091,"464"
"random","min1s2v160c800_14.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",492.25,"464"
"random","min1s2v160c800_14.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",471.90909090909093,"464"
"random","min1s2v160c800_14.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",516.9090909090909,"464"
"random","min1s2v160c800_14.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",557.3636363636364,"464"
"random","min1s2v160c800_14.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",472.6,"464"
"random","min1s2v160c800_14.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",518.3333333333334,"464"
"random","min1s2v160c800_14.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",477.8666666666667,"464"
"random","min1s2v160c800_14.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",518.0666666666667,"464"
"random","min1s2v160c800_14.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",528,"464"
"random","min1s2v160c800_14.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",545.4,"464"
"random","min1s2v160c800_14.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",531.7333333333333,"464"
"random","min1s2v160c800_14.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",546.2,"464"
"random","min1s2v160c800_15.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",551.2727272727273,"459"
"random","min1s2v160c800_15.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",564.6363636363636,"459"
"random","min1s2v160c800_15.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",490.90909090909093,"459"
"random","min1s2v160c800_15.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",467.27272727272725,"459"
"random","min1s2v160c800_15.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",513.9090909090909,"459"
"random","min1s2v160c800_15.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",557,"459"
"random","min1s2v160c800_15.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",468.3333333333333,"459"
"random","min1s2v160c800_15.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",519.0666666666667,"459"
"random","min1s2v160c800_15.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",474.1333333333333,"459"
"random","min1s2v160c800_15.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",516.5333333333333,"459"
"random","min1s2v160c800_15.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",528.6,"459"
"random","min1s2v160c800_15.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",547.7333333333333,"459"
"random","min1s2v160c800_15.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",531.4666666666667,"459"
"random","min1s2v160c800_15.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",548.2666666666667,"459"
"random","min1s2v160c800_2.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",549.3636363636364,"457"
"random","min1s2v160c800_2.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",561.5454545454545,"457"
"random","min1s2v160c800_2.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",491.54545454545456,"457"
"random","min1s2v160c800_2.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",465.90909090909093,"457"
"random","min1s2v160c800_2.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",514.4545454545455,"457"
"random","min1s2v160c800_2.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",556.6363636363636,"457"
"random","min1s2v160c800_2.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",464.6,"457"
"random","min1s2v160c800_2.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",514.6,"457"
"random","min1s2v160c800_2.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",470.6666666666667,"457"
"random","min1s2v160c800_2.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",512.3333333333334,"457"
"random","min1s2v160c800_2.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",526,"457"
"random","min1s2v160c800_2.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",544.8666666666667,"457"
"random","min1s2v160c800_2.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",526.8,"457"
"random","min1s2v160c800_2.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",548,"457"
"random","min1s2v160c800_3.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",550.1818181818181,"459"
"random","min1s2v160c800_3.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",562.8181818181819,"459"
"random","min1s2v160c800_3.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",487.6363636363636,"459"
"random","min1s2v160c800_3.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",469,"459"
"random","min1s2v160c800_3.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",514.7272727272727,"459"
"random","min1s2v160c800_3.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",557.2727272727273,"459"
"random","min1s2v160c800_3.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",468.93333333333334,"459"
"random","min1s2v160c800_3.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",514.7333333333333,"459"
"random","min1s2v160c800_3.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",476,"459"
"random","min1s2v160c800_3.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",513.2,"459"
"random","min1s2v160c800_3.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",526.8666666666667,"459"
"random","min1s2v160c800_3.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",545.2,"459"
"random","min1s2v160c800_3.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",529.2,"459"
"random","min1s2v160c800_3.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",549.9333333333333,"459"
"random","min1s2v160c800_4.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",555.6363636363636,"464"
"random","min1s2v160c800_4.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",568.8181818181819,"464"
"random","min1s2v160c800_4.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",493.54545454545456,"464"
"random","min1s2v160c800_4.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",470.90909090909093,"464"
"random","min1s2v160c800_4.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",520.1818181818181,"464"
"random","min1s2v160c800_4.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",557.7272727272727,"464"
"random","min1s2v160c800_4.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",471.93333333333334,"464"
"random","min1s2v160c800_4.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",520.6,"464"
"random","min1s2v160c800_4.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",476.6,"464"
"random","min1s2v160c800_4.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",518.2,"464"
"random","min1s2v160c800_4.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",530.6,"464"
"random","min1s2v160c800_4.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",548.4,"464"
"random","min1s2v160c800_4.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",531.1333333333333,"464"
"random","min1s2v160c800_4.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",551.6666666666666,"464"
"random","min1s2v160c800_5.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",552.9090909090909,"455"
"random","min1s2v160c800_5.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",563.3636363636364,"455"
"random","min1s2v160c800_5.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",490.3636363636364,"455"
"random","min1s2v160c800_5.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",464.1818181818182,"455"
"random","min1s2v160c800_5.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",507.3636363636364,"455"
"random","min1s2v160c800_5.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",557.0909090909091,"455"
"random","min1s2v160c800_5.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",463.2,"455"
"random","min1s2v160c800_5.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",514.6666666666666,"455"
"random","min1s2v160c800_5.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",470,"455"
"random","min1s2v160c800_5.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",512.8666666666667,"455"
"random","min1s2v160c800_5.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",526.4666666666667,"455"
"random","min1s2v160c800_5.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",544.2666666666667,"455"
"random","min1s2v160c800_5.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",528.0666666666667,"455"
"random","min1s2v160c800_5.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",549,"455"
"random","min1s2v160c800_6.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",542.1818181818181,"445"
"random","min1s2v160c800_6.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",560.6363636363636,"445"
"random","min1s2v160c800_6.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",478.90909090909093,"445"
"random","min1s2v160c800_6.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",456.1818181818182,"445"
"random","min1s2v160c800_6.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",499.09090909090907,"445"
"random","min1s2v160c800_6.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",554.3636363636364,"445"
"random","min1s2v160c800_6.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",452.26666666666665,"445"
"random","min1s2v160c800_6.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",506.3333333333333,"445"
"random","min1s2v160c800_6.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",462.26666666666665,"445"
"random","min1s2v160c800_6.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",505.2,"445"
"random","min1s2v160c800_6.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",518.2,"445"
"random","min1s2v160c800_6.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",540.2666666666667,"445"
"random","min1s2v160c800_6.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",524.1333333333333,"445"
"random","min1s2v160c800_6.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",545.4666666666667,"445"
"random","min1s2v160c800_7.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",550.2727272727273,"460"
"random","min1s2v160c800_7.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",561,"460"
"random","min1s2v160c800_7.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",496.27272727272725,"460"
"random","min1s2v160c800_7.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",470.72727272727275,"460"
"random","min1s2v160c800_7.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",516.0909090909091,"460"
"random","min1s2v160c800_7.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",556.8181818181819,"460"
"random","min1s2v160c800_7.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",470.93333333333334,"460"
"random","min1s2v160c800_7.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",517.4666666666667,"460"
"random","min1s2v160c800_7.cnf","GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",476.6,"460"
"random","min1s2v160c800_7.cnf","GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",517.6666666666666,"460"
"random","min1s2v160c800_7.cnf","PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",529.1333333333333,"460"
"random","min1s2v160c800_7.cnf","PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",547.2,"460"
"random","min1s2v160c800_7.cnf","PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",531.8666666666667,"460"
"random","min1s2v160c800_7.cnf","PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",549.6666666666666,"460"
"random","min1s2v160c800_8.cnf","EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",554.7272727272727,"464"
"random","min1s2v160c800_8.cnf","EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",561.9090909090909,"464"
"random","min1s2v160c800_8.cnf","EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",491.54545454545456,"464"
"random","min1s2v160c800_8.cnf","EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",471.90909090909093,"464"
"random","min1s2v160c800_8.cnf","EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",515.2727272727273,"464"
"random","min1s2v160c800_8.cnf","EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",557.3636363636364,"464"
"random","min1s2v160c800_8.cnf","GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",471.26666666666665,"464"
"random","min1s2v160c800_8.cnf","GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",517.8,"464"
